season,season_id,sb_player_id,player_name,sb_opposition_id,opposition_team,sb_game_id,sb_competition_id,competition_text,venue,game_date,goals_for,goals_against,pl_goals,yellow_cards,red_cards
2021/22,154,44029,Sam Foley,612,Colchester,tpg830178,4.0,League Two,H,2021-10-08,2,0,0,0,0
2021/22,154,44029,Sam Foley,643,Carlisle,tpg830181,4.0,League Two,A,2021-10-16,1,0,0,0,0
2021/22,154,44029,Sam Foley,1222,Harrogate,tpg830196,4.0,League Two,A,2021-10-19,2,2,0,0,0
2021/22,154,44029,Sam Foley,1867,Northampton,tpg830214,4.0,League Two,H,2021-10-23,0,2,0,0,0
2021/22,154,44029,Sam Foley,1723,Mansfield,tpg830222,4.0,League Two,A,2021-10-30,0,2,0,0,0
2021/22,154,44029,Sam Foley,649,Crawley,tpg840348,58.0,FA Cup,A,2021-11-06,1,0,0,0,0
2021/22,154,44029,Sam Foley,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,0,0,0
2021/22,154,44029,Sam Foley,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,0,0,0
2021/22,154,44029,Sam Foley,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,0,0,0
2021/22,154,44029,Sam Foley,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,0,0
2021/22,154,44029,Sam Foley,1924,Oldham,tpg830285,4.0,League Two,A,2021-12-07,1,0,0,0,0
2021/22,154,44029,Sam Foley,947,Exeter,tpg830291,4.0,League Two,A,2021-12-11,1,0,0,0,0
2021/22,154,44029,Sam Foley,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,0,0,0
2021/22,154,44029,Sam Foley,392,Barrow,tpg830323,4.0,League Two,H,2021-12-26,2,0,0,0,0
2021/22,154,44029,Sam Foley,2263,Scunthorpe,tpg830359,4.0,League Two,H,2022-01-08,4,0,1,0,0
2021/22,154,44029,Sam Foley,4880,Salford,tpg830343,4.0,League Two,A,2022-01-11,1,1,0,0,0
2021/22,154,44029,Sam Foley,2175,Rochdale,tpg830371,4.0,League Two,H,2022-01-15,2,0,0,0,0
2021/22,154,44029,Sam Foley,649,Crawley,tpg830373,4.0,League Two,A,2022-01-22,1,0,0,0,0
2021/22,154,44029,Sam Foley,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,44029,Sam Foley,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,0,0,0
2021/22,154,44029,Sam Foley,2737,Walsall,tpg830431,4.0,League Two,A,2022-02-12,0,1,0,0,0
2021/22,154,44029,Sam Foley,1190,Hartlepool,tpg830328,4.0,League Two,A,2022-02-15,0,1,0,1,0
2021/22,154,44029,Sam Foley,2083,Port Vale,tpg830443,4.0,League Two,H,2022-02-19,1,1,0,0,0
2021/22,154,44029,Sam Foley,1824,Newport Co,tpg830450,4.0,League Two,A,2022-02-26,2,4,0,0,0
2021/22,154,44029,Sam Foley,1867,Northampton,tpg830464,4.0,League Two,A,2022-03-05,2,3,0,0,0
2021/22,154,44029,Sam Foley,1723,Mansfield,tpg830478,4.0,League Two,H,2022-03-11,3,2,0,0,0
2021/22,154,44029,Sam Foley,1222,Harrogate,tpg830490,4.0,League Two,H,2022-03-15,2,0,0,0,0
2021/22,154,44029,Sam Foley,2496,Sutton Utd,tpg830503,4.0,League Two,A,2022-03-19,1,1,0,0,0
2021/22,154,44029,Sam Foley,612,Colchester,tpg830506,4.0,League Two,A,2022-03-26,0,1,0,1,0
2021/22,154,44029,Sam Foley,388,Bristol R,tpg830539,4.0,League Two,H,2022-04-09,1,1,0,0,0
2021/22,154,44029,Sam Foley,234,Bradford,tpg830541,4.0,League Two,A,2022-04-15,1,1,0,1,0
2021/22,154,44029,Sam Foley,947,Exeter,tpg830563,4.0,League Two,H,2022-04-18,2,0,0,0,0
2021/22,154,44029,Sam Foley,2499,Stevenage,tpg830574,4.0,League Two,A,2022-04-23,0,2,0,0,0
2021/22,154,44029,Sam Foley,1924,Oldham,tpg830587,4.0,League Two,H,2022-04-30,2,0,0,0,0
2021/22,154,44029,Sam Foley,1537,Leyton Orient,tpg830594,4.0,League Two,A,2022-05-07,1,0,0,0,0
2021/22,154,121903,Paul Glatzel,2737,Walsall,tpg830059,4.0,League Two,H,2021-08-07,1,0,0,0,0
2021/22,154,121903,Paul Glatzel,1924,Oldham,tpg830627,60.0,EFL Cup,A,2021-08-10,2,2,0,0,0
2021/22,154,121903,Paul Glatzel,2083,Port Vale,tpg830067,4.0,League Two,A,2021-08-14,0,0,0,0,0
2021/22,154,121903,Paul Glatzel,2519,Swindon,tpg830082,4.0,League Two,A,2021-08-17,0,0,0,0,0
2021/22,154,121903,Paul Glatzel,1824,Newport Co,tpg830095,4.0,League Two,H,2021-08-21,0,1,0,0,0
2021/22,154,121903,Paul Glatzel,2263,Scunthorpe,tpg830104,4.0,League Two,A,2021-08-28,0,1,0,0,0
2021/22,154,121903,Paul Glatzel,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,0,0,0
2021/22,154,121903,Paul Glatzel,4880,Salford,tpg838157,70.0,Football League Trophy,A,2021-10-05,2,0,0,0,0
2021/22,154,121903,Paul Glatzel,1723,Mansfield,tpg830222,4.0,League Two,A,2021-10-30,0,2,0,0,0
2021/22,154,121903,Paul Glatzel,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,2,0,0
2021/22,154,121903,Paul Glatzel,2496,Sutton Utd,tpg830238,4.0,League Two,H,2021-11-13,0,1,0,0,0
2021/22,154,121903,Paul Glatzel,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,1,0,0
2021/22,154,121903,Paul Glatzel,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,1,0,0
2021/22,154,121903,Paul Glatzel,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,0,0
2021/22,154,121903,Paul Glatzel,2263,Scunthorpe,tpg830359,4.0,League Two,H,2022-01-08,4,0,0,0,0
2021/22,154,121903,Paul Glatzel,4880,Salford,tpg830343,4.0,League Two,A,2022-01-11,1,1,1,0,0
2021/22,154,121903,Paul Glatzel,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,121903,Paul Glatzel,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,0,0,0
2021/22,154,121903,Paul Glatzel,2519,Swindon,tpg830419,4.0,League Two,H,2022-02-08,3,0,1,0,0
2021/22,154,121903,Paul Glatzel,1867,Northampton,tpg830464,4.0,League Two,A,2022-03-05,2,3,0,0,0
2021/22,154,121903,Paul Glatzel,1723,Mansfield,tpg830478,4.0,League Two,H,2022-03-11,3,2,0,0,0
2021/22,154,101331,Josh Hawkes,1190,Hartlepool,tpg830119,4.0,League Two,H,2021-09-04,1,0,0,0,0
2021/22,154,101331,Josh Hawkes,2175,Rochdale,tpg830126,4.0,League Two,A,2021-09-11,0,1,0,0,0
2021/22,154,101331,Josh Hawkes,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,0,0,0
2021/22,154,101331,Josh Hawkes,4880,Salford,tpg830143,4.0,League Two,H,2021-09-18,2,0,0,1,0
2021/22,154,101331,Josh Hawkes,1048,Forest Green,tpg830146,4.0,League Two,A,2021-09-25,0,0,0,1,0
2021/22,154,101331,Josh Hawkes,649,Crawley,tpg830167,4.0,League Two,H,2021-10-02,2,1,0,0,0
2021/22,154,101331,Josh Hawkes,612,Colchester,tpg830178,4.0,League Two,H,2021-10-08,2,0,1,0,0
2021/22,154,101331,Josh Hawkes,643,Carlisle,tpg830181,4.0,League Two,A,2021-10-16,1,0,0,1,0
2021/22,154,101331,Josh Hawkes,1222,Harrogate,tpg830196,4.0,League Two,A,2021-10-19,2,2,0,0,0
2021/22,154,101331,Josh Hawkes,2496,Sutton Utd,tpg830238,4.0,League Two,H,2021-11-13,0,1,0,0,0
2021/22,154,101331,Josh Hawkes,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,0,0,0
2021/22,154,101331,Josh Hawkes,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,0,0,0
2021/22,154,101331,Josh Hawkes,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,0,0
2021/22,154,101331,Josh Hawkes,1924,Oldham,tpg830285,4.0,League Two,A,2021-12-07,1,0,0,0,0
2021/22,154,101331,Josh Hawkes,947,Exeter,tpg830291,4.0,League Two,A,2021-12-11,1,0,0,0,0
2021/22,154,101331,Josh Hawkes,1537,Leyton Orient,tpg830311,4.0,League Two,H,2021-12-18,1,0,0,0,0
2021/22,154,101331,Josh Hawkes,392,Barrow,tpg830323,4.0,League Two,H,2021-12-26,2,0,0,0,0
2021/22,154,101331,Josh Hawkes,1048,Forest Green,tpg830395,4.0,League Two,H,2022-01-29,0,4,0,0,0
2021/22,154,101331,Josh Hawkes,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,101331,Josh Hawkes,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,1,0,0
2021/22,154,101331,Josh Hawkes,2519,Swindon,tpg830419,4.0,League Two,H,2022-02-08,3,0,0,0,0
2021/22,154,101331,Josh Hawkes,2737,Walsall,tpg830431,4.0,League Two,A,2022-02-12,0,1,0,0,0
2021/22,154,101331,Josh Hawkes,1190,Hartlepool,tpg830328,4.0,League Two,A,2022-02-15,0,1,0,0,0
2021/22,154,101331,Josh Hawkes,2083,Port Vale,tpg830443,4.0,League Two,H,2022-02-19,1,1,1,0,0
2021/22,154,101331,Josh Hawkes,1824,Newport Co,tpg830450,4.0,League Two,A,2022-02-26,2,4,0,0,0
2021/22,154,101331,Josh Hawkes,1867,Northampton,tpg830464,4.0,League Two,A,2022-03-05,2,3,0,0,0
2021/22,154,101331,Josh Hawkes,1723,Mansfield,tpg830478,4.0,League Two,H,2022-03-11,3,2,0,0,0
2021/22,154,101331,Josh Hawkes,1222,Harrogate,tpg830490,4.0,League Two,H,2022-03-15,2,0,0,0,0
2021/22,154,101331,Josh Hawkes,2496,Sutton Utd,tpg830503,4.0,League Two,A,2022-03-19,1,1,1,0,0
2021/22,154,101331,Josh Hawkes,612,Colchester,tpg830506,4.0,League Two,A,2022-03-26,0,1,0,0,0
2021/22,154,101331,Josh Hawkes,643,Carlisle,tpg830526,4.0,League Two,H,2022-04-02,2,2,0,0,0
2021/22,154,101331,Josh Hawkes,388,Bristol R,tpg830539,4.0,League Two,H,2022-04-09,1,1,0,0,0
2021/22,154,101331,Josh Hawkes,234,Bradford,tpg830541,4.0,League Two,A,2022-04-15,1,1,0,0,0
2021/22,154,101331,Josh Hawkes,947,Exeter,tpg830563,4.0,League Two,H,2022-04-18,2,0,1,0,0
2021/22,154,101331,Josh Hawkes,2499,Stevenage,tpg830574,4.0,League Two,A,2022-04-23,0,2,0,0,0
2021/22,154,101331,Josh Hawkes,1924,Oldham,tpg830587,4.0,League Two,H,2022-04-30,2,0,1,0,0
2021/22,154,101331,Josh Hawkes,1537,Leyton Orient,tpg830594,4.0,League Two,A,2022-05-07,1,0,0,0,0
2021/22,154,128556,Kyle Hayde,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,0,0,0
2021/22,154,58504,Kane Hemmings,2175,Rochdale,tpg830371,4.0,League Two,H,2022-01-15,2,0,0,0,0
2021/22,154,58504,Kane Hemmings,649,Crawley,tpg830373,4.0,League Two,A,2022-01-22,1,0,0,1,0
2021/22,154,58504,Kane Hemmings,1048,Forest Green,tpg830395,4.0,League Two,H,2022-01-29,0,4,0,0,0
2021/22,154,58504,Kane Hemmings,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,58504,Kane Hemmings,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,0,0,0
2021/22,154,58504,Kane Hemmings,2519,Swindon,tpg830419,4.0,League Two,H,2022-02-08,3,0,2,0,0
2021/22,154,58504,Kane Hemmings,2737,Walsall,tpg830431,4.0,League Two,A,2022-02-12,0,1,0,0,0
2021/22,154,58504,Kane Hemmings,1190,Hartlepool,tpg830328,4.0,League Two,A,2022-02-15,0,1,0,0,0
2021/22,154,58504,Kane Hemmings,2083,Port Vale,tpg830443,4.0,League Two,H,2022-02-19,1,1,0,1,0
2021/22,154,58504,Kane Hemmings,1824,Newport Co,tpg830450,4.0,League Two,A,2022-02-26,2,4,0,0,0
2021/22,154,58504,Kane Hemmings,1867,Northampton,tpg830464,4.0,League Two,A,2022-03-05,2,3,1,0,0
2021/22,154,58504,Kane Hemmings,1723,Mansfield,tpg830478,4.0,League Two,H,2022-03-11,3,2,0,0,0
2021/22,154,58504,Kane Hemmings,1222,Harrogate,tpg830490,4.0,League Two,H,2022-03-15,2,0,1,0,0
2021/22,154,58504,Kane Hemmings,2496,Sutton Utd,tpg830503,4.0,League Two,A,2022-03-19,1,1,0,0,0
2021/22,154,58504,Kane Hemmings,612,Colchester,tpg830506,4.0,League Two,A,2022-03-26,0,1,0,0,0
2021/22,154,58504,Kane Hemmings,643,Carlisle,tpg830526,4.0,League Two,H,2022-04-02,2,2,1,1,0
2021/22,154,58504,Kane Hemmings,388,Bristol R,tpg830539,4.0,League Two,H,2022-04-09,1,1,1,1,0
2021/22,154,58504,Kane Hemmings,234,Bradford,tpg830541,4.0,League Two,A,2022-04-15,1,1,0,0,0
2021/22,154,58504,Kane Hemmings,947,Exeter,tpg830563,4.0,League Two,H,2022-04-18,2,0,0,0,0
2021/22,154,58504,Kane Hemmings,2499,Stevenage,tpg830574,4.0,League Two,A,2022-04-23,0,2,0,0,0
2021/22,154,58504,Kane Hemmings,1924,Oldham,tpg830587,4.0,League Two,H,2022-04-30,2,0,1,0,0
2021/22,154,58504,Kane Hemmings,1537,Leyton Orient,tpg830594,4.0,League Two,A,2022-05-07,1,0,1,1,0
2021/22,154,120094,Charlie Jolley,1924,Oldham,tpg830285,4.0,League Two,A,2021-12-07,1,0,1,0,0
2021/22,154,120094,Charlie Jolley,947,Exeter,tpg830291,4.0,League Two,A,2021-12-11,1,0,0,1,0
2021/22,154,120094,Charlie Jolley,1537,Leyton Orient,tpg830311,4.0,League Two,H,2021-12-18,1,0,0,0,0
2021/22,154,120094,Charlie Jolley,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,0,0,0
2021/22,154,120094,Charlie Jolley,2263,Scunthorpe,tpg830359,4.0,League Two,H,2022-01-08,4,0,1,0,0
2021/22,154,120094,Charlie Jolley,4880,Salford,tpg830343,4.0,League Two,A,2022-01-11,1,1,0,0,0
2021/22,154,120094,Charlie Jolley,2175,Rochdale,tpg830371,4.0,League Two,H,2022-01-15,2,0,2,1,0
2021/22,154,120094,Charlie Jolley,649,Crawley,tpg830373,4.0,League Two,A,2022-01-22,1,0,0,0,0
2021/22,154,120094,Charlie Jolley,1048,Forest Green,tpg830395,4.0,League Two,H,2022-01-29,0,4,0,0,0
2021/22,154,120094,Charlie Jolley,2519,Swindon,tpg830419,4.0,League Two,H,2022-02-08,3,0,0,0,0
2021/22,154,120094,Charlie Jolley,2737,Walsall,tpg830431,4.0,League Two,A,2022-02-12,0,1,0,0,0
2021/22,154,120094,Charlie Jolley,1190,Hartlepool,tpg830328,4.0,League Two,A,2022-02-15,0,1,0,0,0
2021/22,154,120094,Charlie Jolley,612,Colchester,tpg830506,4.0,League Two,A,2022-03-26,0,1,0,1,0
2021/22,154,42622,Nat Knight-Percival,2083,Port Vale,tpg830067,4.0,League Two,A,2021-08-14,0,0,0,0,0
2021/22,154,42622,Nat Knight-Percival,2519,Swindon,tpg830082,4.0,League Two,A,2021-08-17,0,0,0,1,0
2021/22,154,42622,Nat Knight-Percival,1824,Newport Co,tpg830095,4.0,League Two,H,2021-08-21,0,1,0,0,0
2021/22,154,42622,Nat Knight-Percival,2263,Scunthorpe,tpg830104,4.0,League Two,A,2021-08-28,0,1,0,1,0
2021/22,154,42622,Nat Knight-Percival,1190,Hartlepool,tpg830119,4.0,League Two,H,2021-09-04,1,0,0,1,0
2021/22,154,42622,Nat Knight-Percival,2175,Rochdale,tpg830126,4.0,League Two,A,2021-09-11,0,1,0,0,0
2021/22,154,42622,Nat Knight-Percival,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,0,0,0
2021/22,154,42622,Nat Knight-Percival,4880,Salford,tpg830143,4.0,League Two,H,2021-09-18,2,0,0,0,0
2021/22,154,42622,Nat Knight-Percival,4880,Salford,tpg838157,70.0,Football League Trophy,A,2021-10-05,2,0,0,1,0
2021/22,154,42622,Nat Knight-Percival,649,Crawley,tpg840348,58.0,FA Cup,A,2021-11-06,1,0,0,0,0
2021/22,154,42622,Nat Knight-Percival,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,0,0,0
2021/22,154,42622,Nat Knight-Percival,2496,Sutton Utd,tpg830238,4.0,League Two,H,2021-11-13,0,1,0,1,0
2021/22,154,42622,Nat Knight-Percival,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,0,1,0
2021/22,154,42622,Nat Knight-Percival,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,0,0,0
2021/22,154,42622,Nat Knight-Percival,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,1,0
2021/22,154,42622,Nat Knight-Percival,1048,Forest Green,tpg830395,4.0,League Two,H,2022-01-29,0,4,0,0,0
2021/22,154,42622,Nat Knight-Percival,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,42622,Nat Knight-Percival,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,0,0,0
2021/22,154,42622,Nat Knight-Percival,1867,Northampton,tpg830464,4.0,League Two,A,2022-03-05,2,3,0,0,0
2021/22,154,42622,Nat Knight-Percival,643,Carlisle,tpg830526,4.0,League Two,H,2022-04-02,2,2,0,0,0
2021/22,154,42622,Nat Knight-Percival,388,Bristol R,tpg830539,4.0,League Two,H,2022-04-09,1,1,0,0,0
2021/22,154,96015,Calum MacDonald,2263,Scunthorpe,tpg830104,4.0,League Two,A,2021-08-28,0,1,0,0,0
2021/22,154,96015,Calum MacDonald,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,0,0,0
2021/22,154,96015,Calum MacDonald,4880,Salford,tpg830143,4.0,League Two,H,2021-09-18,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,1048,Forest Green,tpg830146,4.0,League Two,A,2021-09-25,0,0,0,1,1
2021/22,154,96015,Calum MacDonald,4880,Salford,tpg838157,70.0,Football League Trophy,A,2021-10-05,2,0,0,1,0
2021/22,154,96015,Calum MacDonald,612,Colchester,tpg830178,4.0,League Two,H,2021-10-08,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,643,Carlisle,tpg830181,4.0,League Two,A,2021-10-16,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,1222,Harrogate,tpg830196,4.0,League Two,A,2021-10-19,2,2,0,0,0
2021/22,154,96015,Calum MacDonald,1867,Northampton,tpg830214,4.0,League Two,H,2021-10-23,0,2,0,0,0
2021/22,154,96015,Calum MacDonald,1723,Mansfield,tpg830222,4.0,League Two,A,2021-10-30,0,2,0,0,0
2021/22,154,96015,Calum MacDonald,649,Crawley,tpg840348,58.0,FA Cup,A,2021-11-06,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,0,0,0
2021/22,154,96015,Calum MacDonald,2496,Sutton Utd,tpg830238,4.0,League Two,H,2021-11-13,0,1,0,0,0
2021/22,154,96015,Calum MacDonald,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,1,1,0
2021/22,154,96015,Calum MacDonald,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,0,0,0
2021/22,154,96015,Calum MacDonald,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,0,0
2021/22,154,96015,Calum MacDonald,1924,Oldham,tpg830285,4.0,League Two,A,2021-12-07,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,947,Exeter,tpg830291,4.0,League Two,A,2021-12-11,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,1537,Leyton Orient,tpg830311,4.0,League Two,H,2021-12-18,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,0,0,0
2021/22,154,96015,Calum MacDonald,392,Barrow,tpg830323,4.0,League Two,H,2021-12-26,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,2263,Scunthorpe,tpg830359,4.0,League Two,H,2022-01-08,4,0,0,0,0
2021/22,154,96015,Calum MacDonald,4880,Salford,tpg830343,4.0,League Two,A,2022-01-11,1,1,0,0,0
2021/22,154,96015,Calum MacDonald,2175,Rochdale,tpg830371,4.0,League Two,H,2022-01-15,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,649,Crawley,tpg830373,4.0,League Two,A,2022-01-22,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,1048,Forest Green,tpg830395,4.0,League Two,H,2022-01-29,0,4,0,0,0
2021/22,154,96015,Calum MacDonald,2499,Stevenage,tpg830275,4.0,League Two,H,2022-02-01,1,0,0,0,0
2021/22,154,96015,Calum MacDonald,392,Barrow,tpg830396,4.0,League Two,A,2022-02-05,1,1,0,0,0
2021/22,154,96015,Calum MacDonald,2519,Swindon,tpg830419,4.0,League Two,H,2022-02-08,3,0,0,0,0
2021/22,154,96015,Calum MacDonald,2737,Walsall,tpg830431,4.0,League Two,A,2022-02-12,0,1,0,0,0
2021/22,154,96015,Calum MacDonald,1190,Hartlepool,tpg830328,4.0,League Two,A,2022-02-15,0,1,0,1,0
2021/22,154,96015,Calum MacDonald,2083,Port Vale,tpg830443,4.0,League Two,H,2022-02-19,1,1,0,0,0
2021/22,154,96015,Calum MacDonald,1824,Newport Co,tpg830450,4.0,League Two,A,2022-02-26,2,4,0,1,0
2021/22,154,96015,Calum MacDonald,1723,Mansfield,tpg830478,4.0,League Two,H,2022-03-11,3,2,0,0,0
2021/22,154,96015,Calum MacDonald,1222,Harrogate,tpg830490,4.0,League Two,H,2022-03-15,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,2496,Sutton Utd,tpg830503,4.0,League Two,A,2022-03-19,1,1,0,0,0
2021/22,154,96015,Calum MacDonald,612,Colchester,tpg830506,4.0,League Two,A,2022-03-26,0,1,0,0,0
2021/22,154,96015,Calum MacDonald,643,Carlisle,tpg830526,4.0,League Two,H,2022-04-02,2,2,0,0,1
2021/22,154,96015,Calum MacDonald,1924,Oldham,tpg830587,4.0,League Two,H,2022-04-30,2,0,0,0,0
2021/22,154,96015,Calum MacDonald,1537,Leyton Orient,tpg830594,4.0,League Two,A,2022-05-07,1,0,0,0,0
2021/22,154,85444,Joseph Maguire,2737,Walsall,tpg830059,4.0,League Two,H,2021-08-07,1,0,0,0,0
2021/22,154,85444,Joseph Maguire,1924,Oldham,tpg830627,60.0,EFL Cup,A,2021-08-10,2,2,0,0,0
2021/22,154,85444,Joseph Maguire,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,0,0,0
2021/22,154,85444,Joseph Maguire,4880,Salford,tpg838157,70.0,Football League Trophy,A,2021-10-05,2,0,0,0,0
2021/22,154,85444,Joseph Maguire,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,0,0,0
2021/22,154,85444,Joseph Maguire,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,0,0,0
2021/22,154,41443,Nicky Maynard,1190,Hartlepool,tpg830119,4.0,League Two,H,2021-09-04,1,0,0,0,0
2021/22,154,41443,Nicky Maynard,2175,Rochdale,tpg830126,4.0,League Two,A,2021-09-11,0,1,0,0,0
2021/22,154,41443,Nicky Maynard,7141,Leeds U21,tpg838131,70.0,Football League Trophy,H,2021-09-14,4,1,2,0,0
2021/22,154,41443,Nicky Maynard,1048,Forest Green,tpg830146,4.0,League Two,A,2021-09-25,0,0,0,0,0
2021/22,154,41443,Nicky Maynard,649,Crawley,tpg830167,4.0,League Two,H,2021-10-02,2,1,0,0,0
2021/22,154,41443,Nicky Maynard,4880,Salford,tpg838157,70.0,Football League Trophy,A,2021-10-05,2,0,0,0,0
2021/22,154,41443,Nicky Maynard,1867,Northampton,tpg830214,4.0,League Two,H,2021-10-23,0,2,0,0,0
2021/22,154,41443,Nicky Maynard,1924,Oldham,tpg838186,70.0,Football League Trophy,H,2021-11-09,3,2,1,0,0
2021/22,154,41443,Nicky Maynard,388,Bristol R,tpg830242,4.0,League Two,A,2021-11-20,2,2,0,0,0
2021/22,154,41443,Nicky Maynard,234,Bradford,tpg830263,4.0,League Two,H,2021-11-23,2,1,0,0,0
2021/22,154,41443,Nicky Maynard,1537,Leyton Orient,tpg840683,58.0,FA Cup,A,2021-12-04,0,4,0,0,0
2021/22,154,41443,Nicky Maynard,1222,Harrogate,tpg840979,70.0,Football League Trophy,H,2021-12-21,1,2,1,0,0
2021/22,154,41443,Nicky Maynard,392,Barrow,tpg830323,4.0,League Two,H,2021-12-26,2,0,1,0,0
2021/22,154,41443,Nicky Maynard,234,Bradford,tpg830541,4.0,League Two,A,2022-04-15,1,1,0,1,0
2021/22,154,41443,Nicky Maynard,2499,Stevenage,tpg830574,4.0,League Two,A,2022-04-23,0,2,0,0,0
2021/22,154,51474,Callum McManaman,2737,Walsall,tpg830059,4.0,League Two,H,2021-08-07,1,0,1,1,0
2021/22,154,51474,Callum McManaman,1924,Oldham,tpg830627,60.0,EFL Cup,A,2021-08-10,2,2,0,0,0
2021/22,154,51474,Callum McManaman,2083,Port Vale,tpg830067,4.0,League Two,A,2021-08-14,0,0,0,0,0
2021/22,154,51474,Callum McManaman,2519,Swindon,tpg830082,4.0,League Two,A,2021-08-17,0,0,0,0,0
2021/22,154,51474,Callum McManaman,1824,Newport Co,tpg830095,4.0,League Two,H,2021-08-21,0,1,0,0,0
2021/22,154,51474,Callum McManaman,2263,Scunthorpe,tpg830104,4.0,League Two,A,2021-08-28,0,1,0,0,0
2021/22,154,51474,Callum McManaman,1190,Hartlepool,tpg830119,4.0,League Two,H,2021-09-04,1,0,0,0,0
2021/22,154,51474,Callum McManaman,2175,Rochdale,tpg830126,4.0,League Two,A,2021-09-11,0,1,0,1,0
2021/22,154,51474,Callum McManaman,4880,Salford,tpg830143,4.0,League Two,H,2021-09-18,2,0,0,0,0
2021/22,154,51474,Callum McManaman,1048,Forest Green,tpg830146,4.0,League Two,A,2021-09-25,0,0,0,0,0
2021/22,154,51474,Callum McManaman,649,Crawley,tpg830167,4.0,League Two,H,2021-10-02,2,1,0,0,0
2021/22,154,51474,Callum McManaman,612,Colchester,tpg830178,4.0,League Two,H,2021-10-08,2,0,0,0,0
2021/22,154,51474,Callum McManaman,643,Carlisle,tpg830181,4.0,League Two,A,2021-10-16,1,0,0,0,0
2021/22,154,51474,Callum McManaman,1222,Harrogate,tpg830196,4.0,League Two,A,2021-10-19,2,2,0,0,0
2021/22,154,51474,Callum McManaman,1867,Northampton,tpg830214,4.0,League Two,H,2021-10-23,0,2,0,0,0
2021/22,154,51474,Callum McManaman,1723,Mansfield,tpg830222,4.0,League Two,A,2021-10-30,0,2,0,0,0
2021/22,154,51474,Callum McManaman,649,Crawley,tpg840348,58.0,FA Cup,A,2021-11-06,1,0,1,0,0
